0,4,5,5,3,1,0,0,2.25,3,3,3,2,5,5,4,7,4,1,3,1,70,61,3,0,7
6,4,2,9,9,6,2,4,5.25,4,3,3,3,2,5,5,4,3.625,1,3,2,70,59,3,0,7
4,4,6,6,3,4,4,5,4.5,1,4,3,3,3,2,5,5,3.25,1,3,2,70,59,3,0,7
9,7,5,10,9,4,13,8,8.125,3,1,4,3,3,3,2,5,3,1,3,2,70,55,6,0,7
17,8,5,9,14,15,22,17,13.375,10,3,1,4,3,3,3,2,3.625,1,3,2,70,55,6,0,7
24,18,13,9,17,19,31,21,19,26,10,3,1,4,3,3,3,6.625,1,3,2,71,55,7,0,7
16,18,10,13,5,15,11,16,13,16,26,10,3,1,4,3,3,8.25,1,3,2,71,55,7,0,7
14,9,10,8,12,13,12,8,10.75,22,16,26,10,3,1,4,3,10.625,1,3,2,71,51,9,0,7
10,9,26,18,7,12,7,15,13,14,22,16,26,10,3,1,4,12,1,3,2,71,51,9,0,7
14,17,23,12,12,10,14,17,14.875,10,14,22,16,26,10,3,1,12.75,1,3,2,71,49,8,0,7
10,16,21,12,12,10,17,10,13.5,8,10,14,22,16,26,10,3,13.625,1,3,2,71,49,8,0,7
9,15,16,25,17,11,13,13,14.875,12,8,10,14,22,16,26,10,14.75,1,3,2,74,46,8,0,7
10,13,21,31,15,15,21,15,17.625,9,12,8,10,14,22,16,26,14.625,1,3,2,74,46,8,0,7
18,17,26,23,22,12,21,21,20,23,9,12,8,10,14,22,16,14.25,1,3,1,76,46,7,0,7
18,18,23,29,21,22,23,20,21.75,22,23,9,12,8,10,14,22,15,1,3,1,76,46,7,0,7
14,18,22,20,25,14,20,14,18.375,15,22,23,9,12,8,10,14,14.125,1,3,1,79,42,9,0,7
18,23,52,30,24,23,17,22,26.125,19,15,22,23,9,12,8,10,14.75,1,3,1,79,42,9,0,7
23,26,25,32,28,23,20,16,24.125,20,19,15,22,23,9,12,8,16,1,3,1,82,28,6,0,7
21,23,23,25,24,30,22,26,24.25,24,20,19,15,22,23,9,12,18,1,3,1,82,28,6,0,7
28,25,17,30,29,22,22,34,25.875,29,24,20,19,15,22,23,9,20.125,1,3,1,83,33,9,0,7
17,20,29,26,17,29,22,20,22.5,19,29,24,20,19,15,22,23,21.375,1,3,1,83,33,9,0,7
27,21,31,24,34,17,34,26,26.75,28,19,29,24,20,19,15,22,22,1,3,1,83,39,12,0,7
24,25,19,24,32,27,18,33,25.25,24,28,19,29,24,20,19,15,22.25,1,3,1,83,39,12,0,7
16,27,27,34,26,23,38,31,27.75,25,24,28,19,29,24,20,19,23.5,1,3,1,82,45,9,0,7
32,20,33,32,37,31,36,27,31,23,25,24,28,19,29,24,20,24,1,3,1,82,45,9,0,7
29,37,35,33,32,51,42,28,35.875,36,23,25,24,28,19,29,24,26,1,3,0,79,54,13,0,7
42,37,27,32,37,34,39,44,36.5,34,36,23,25,24,28,19,29,27.25,1,3,0,79,54,13,0,7
36,36,34,26,41,42,40,34,36.125,30,34,36,23,25,24,28,19,27.375,1,3,0,78,58,12,0,7
40,36,24,19,30,37,35,34,31.875,44,30,34,36,23,25,24,28,30.5,1,3,0,78,58,12,0,7
33,36,19,20,27,35,43,41,31.75,37,44,30,34,36,23,25,24,31.625,1,3,0,76,64,10,0,9
34,43,18,30,24,24,34,31,29.75,38,37,44,30,34,36,23,25,33.375,1,3,0,76,64,10,0,9
36,42,22,20,27,36,34,36,31.625,28,38,37,44,30,34,36,23,33.75,1,3,0,76,67,9,0,9
32,34,29,31,27,37,40,75,38.125,26,28,38,37,44,30,34,36,34.125,1,3,0,76,67,9,0,9
32,35,29,19,29,45,39,51,34.875,39,26,28,38,37,44,30,34,34.5,1,3,0,75,71,9,0,9
33,33,19,33,28,54,55,53,38.5,39,39,26,28,38,37,44,30,35.125,1,3,0,75,71,9,0,9
34,22,20,34,30,38,35,54,33.375,25,39,39,26,28,38,37,44,34.5,1,3,0,74,79,8,0,9
17,18,20,24,32,42,35,29,27.125,45,25,39,39,26,28,38,37,34.625,1,3,1,74,79,8,0,9
14,12,19,29,28,43,21,22,23.5,28,45,25,39,39,26,28,38,33.5,1,4,1,74,79,7,0,9
12,13,9,21,35,20,18,22,18.75,32,28,45,25,39,39,26,28,32.75,1,4,1,74,79,7,0,9
10,11,10,17,24,22,13,17,15.5,12,32,28,45,25,39,39,26,30.75,1,4,1,73,84,5,0,2
7,7,6,19,18,18,9,9,11.625,15,12,32,28,45,25,39,39,29.375,1,4,1,70,93,10,0.29,17
4,7,3,12,26,11,6,4,9.125,7,15,12,32,28,45,25,39,25.375,1,4,1,69,93,7,0.43,36
5,4,4,19,16,9,3,4,8,7,7,15,12,32,28,45,25,21.375,1,4,1,69,93,7,0.43,36
5,8,3,18,11,8,2,5,7.5,4,7,7,15,12,32,28,45,18.75,1,4,1,68,90,12,0.5,36
2,2,4,9,7,5,7,2,4.75,8,4,7,7,15,12,32,28,14.125,1,4,1,68,90,9,0.02,2
3,5,4,10,7,4,1,3,4.625,2,8,4,7,7,15,12,32,10.875,1,4,1,67,93,10,0.07,2
3,2,1,5,6,4,3,3,3.375,2,2,8,4,7,7,15,12,7.125,1,4,1,67,93,10,0.07,2
3,0,1,5,6,1,0,1,2.125,1,2,2,8,4,7,7,15,5.75,1,4,1,67,90,10,0.04,2
4,0,4,5,5,3,1,0,2.75,2,1,2,2,8,4,7,7,4.125,1,4,1,67,90,10,0,2
1,6,4,2,9,9,6,2,4.875,4,2,1,2,2,8,4,7,3.75,1,4,2,67,90,9,0.02,2
3,4,4,6,6,3,4,4,4.25,4,4,2,1,2,2,8,4,3.375,1,4,2,67,90,9,0.02,2
10,9,7,5,10,9,4,13,8.375,3,4,4,2,1,2,2,8,3.25,1,4,2,67,90,9,0.02,2
26,17,8,5,9,14,15,22,14.5,8,3,4,4,2,1,2,2,3.25,1,4,2,67,90,9,0.02,2
16,24,18,13,9,17,19,31,18.375,33,8,3,4,4,2,1,2,7.125,1,4,2,67,87,7,0.01,2
22,16,18,10,13,5,15,11,13.75,25,33,8,3,4,4,2,1,10,1,4,2,67,87,7,0.01,2
14,14,9,10,8,12,13,12,11.5,16,25,33,8,3,4,4,2,11.875,1,4,2,69,84,8,0,9
10,10,9,26,18,7,12,7,12.375,12,16,25,33,8,3,4,4,13.125,1,4,2,69,84,8,0,9
8,14,17,23,12,12,10,14,13.75,12,12,16,25,33,8,3,4,14.125,1,4,2,73,76,5,0,7
12,10,16,21,12,12,10,17,13.75,13,12,12,16,25,33,8,3,15.25,1,4,2,73,76,5,0,7
9,9,15,16,25,17,11,13,14.375,10,13,12,12,16,25,33,8,16.125,1,4,2,74,71,8,0,7
23,10,13,21,31,15,15,21,18.625,11,10,13,12,12,16,25,33,16.5,1,4,2,74,71,8,0,7
22,18,17,26,23,22,12,21,20.125,13,11,10,13,12,12,16,25,14,1,4,1,77,60,0,0,4
15,18,18,23,29,21,22,23,21.125,20,13,11,10,13,12,12,16,13.375,1,4,1,77,60,0,0,4
19,14,18,22,20,25,14,20,19,18,20,13,11,10,13,12,12,13.625,1,4,1,79,56,12,0,7
20,18,23,52,30,24,23,17,25.875,17,18,20,13,11,10,13,12,14.25,1,4,1,79,56,12,0,7
24,23,26,25,32,28,23,20,25.125,16,17,18,20,13,11,10,13,14.75,1,4,1,82,49,8,0,7
29,21,23,23,25,24,30,22,24.625,25,16,17,18,20,13,11,10,16.25,1,4,1,82,49,8,0,7
19,28,25,17,30,29,22,22,24,28,25,16,17,18,20,13,11,18.5,1,4,1,82,44,0,0,4
28,17,20,29,26,17,29,22,23.5,25,28,25,16,17,18,20,13,20.25,1,4,1,82,44,0,0,4
24,27,21,31,24,34,17,34,26.5,31,25,28,25,16,17,18,20,22.5,1,4,1,84,38,3,0,4
25,24,25,19,24,32,27,18,24.25,27,31,25,28,25,16,17,18,23.375,1,4,1,84,38,3,0,4
23,16,27,27,34,26,23,38,26.75,17,27,31,25,28,25,16,17,23.25,1,4,1,85,36,3,0,4
36,32,20,33,32,37,31,36,32.125,16,17,27,31,25,28,25,16,23.125,1,4,1,85,36,3,0,4
34,29,37,35,33,32,51,42,36.625,39,16,17,27,31,25,28,25,26,1,4,0,86,33,0,0,4
30,42,37,27,32,37,34,39,34.75,28,39,16,17,27,31,25,28,26.375,1,4,0,86,33,0,0,4
44,36,36,34,26,41,42,40,37.375,36,28,39,16,17,27,31,25,27.375,1,4,0,83,44,9,0,7
37,40,36,24,19,30,37,35,32.25,33,36,28,39,16,17,27,31,28.375,1,4,0,83,44,9,0,7
38,33,36,19,20,27,35,43,31.375,35,33,36,28,39,16,17,27,28.875,1,4,0,83,42,7,0,7
28,34,43,18,30,24,24,34,29.375,38,35,33,36,28,39,16,17,30.25,1,4,0,83,42,7,0,7
26,36,42,22,20,27,36,34,30.375,34,38,35,33,36,28,39,16,32.375,1,4,0,79,50,8,0,7
39,32,34,29,31,27,37,40,33.625,41,34,38,35,33,36,28,39,35.5,1,4,0,79,50,8,0,7
39,32,35,29,19,29,45,39,33.375,45,41,34,38,35,33,36,28,36.25,1,4,0,78,52,6,0,7
25,33,33,19,33,28,54,55,35,32,45,41,34,38,35,33,36,36.75,1,4,0,78,52,6,0,7
45,34,22,20,34,30,38,35,32.25,43,32,45,41,34,38,35,33,37.625,1,4,0,78,48,7,0,7
28,17,18,20,24,32,42,35,27,50,43,32,45,41,34,38,35,39.75,1,4,1,78,48,7,0,7
32,14,12,19,29,28,43,21,24.75,32,50,43,32,45,41,34,38,39.375,1,5,1,76,58,10,0,7
12,12,13,9,21,35,20,18,17.5,24,32,50,43,32,45,41,34,37.625,1,5,1,76,58,10,0,7
15,10,11,10,17,24,22,13,15.25,14,24,32,50,43,32,45,41,35.125,1,5,1,72,78,9,0,7
7,7,7,6,19,18,18,9,11.375,17,14,24,32,50,43,32,45,32.125,1,5,1,72,78,9,0,7
7,4,7,3,12,26,11,6,9.5,13,17,14,24,32,50,43,32,28.125,1,5,1,71,73,6,0,7
4,5,4,4,19,16,9,3,8,5,13,17,14,24,32,50,43,24.75,1,5,1,71,73,6,0,7
8,5,8,3,18,11,8,2,7.875,8,5,13,17,14,24,32,50,20.375,1,5,1,70,78,8,0,7
2,2,2,4,9,7,5,7,4.75,10,8,5,13,17,14,24,32,15.375,1,5,1,70,78,8,0,7
2,3,5,4,10,7,4,1,4.5,5,10,8,5,13,17,14,24,12,1,5,1,69,84,9,0,7
1,3,2,1,5,6,4,3,3.125,3,5,10,8,5,13,17,14,9.375,1,5,1,69,84,9,0,7
2,3,0,1,5,6,1,0,2.25,3,3,5,10,8,5,13,17,8,1,5,1,68,84,9,0,7
4,4,0,4,5,5,3,1,3.25,6,3,3,5,10,8,5,13,6.625,1,5,1,68,84,9,0,7
4,1,6,4,2,9,9,6,5.125,3,6,3,3,5,10,8,5,5.375,1,5,2,68,81,7,0,7
3,3,4,4,6,6,3,4,4.125,4,3,6,3,3,5,10,8,5.25,1,5,2,68,81,7,0,7
8,10,9,7,5,10,9,4,7.75,11,4,3,6,3,3,5,10,5.625,1,5,2,68,81,10,0,7
33,26,17,8,5,9,14,15,15.875,11,11,4,3,6,3,3,5,5.75,1,5,2,68,70,14,0,7
25,16,24,18,13,9,17,19,17.625,41,11,11,4,3,6,3,3,10.25,1,5,2,68,63,15,0,7
16,22,16,18,10,13,5,15,14.375,48,41,11,11,4,3,6,3,15.875,1,5,2,68,63,15,0,7
12,14,14,9,10,8,12,13,11.5,17,48,41,11,11,4,3,6,17.625,1,5,2,69,57,13,0,7
12,10,10,9,26,18,7,12,13,18,17,48,41,11,11,4,3,19.125,1,5,2,69,57,13,0,7
13,8,14,17,23,12,12,10,13.625,27,18,17,48,41,11,11,4,22.125,1,5,2,71,59,16,0,7
10,12,10,16,21,12,12,10,12.875,11,27,18,17,48,41,11,11,23,1,5,2,71,59,16,0,7
11,9,9,15,16,25,17,11,14.125,9,11,27,18,17,48,41,11,22.75,1,5,2,71,61,15,0,7
13,23,10,13,21,31,15,15,17.625,11,9,11,27,18,17,48,41,22.75,1,5,2,71,61,15,0,7
20,22,18,17,26,23,22,12,20,17,11,9,11,27,18,17,48,19.75,1,5,1,70,68,13,0,7
18,15,18,18,23,29,21,22,20.5,33,17,11,9,11,27,18,17,17.875,1,5,1,70,68,14,0,7
17,19,14,18,22,20,25,14,18.625,35,33,17,11,9,11,27,18,20.125,1,5,1,69,70,13,0,9
16,20,18,23,52,30,24,23,25.75,23,35,33,17,11,9,11,27,20.75,1,5,1,69,70,13,0,9
25,24,23,26,25,32,28,23,25.75,21,23,35,33,17,11,9,11,20,1,5,1,73,61,9,0,7
28,29,21,23,23,25,24,30,25.375,25,21,23,35,33,17,11,9,21.75,1,5,1,73,61,9,0,7
25,19,28,25,17,30,29,22,24.375,34,25,21,23,35,33,17,11,24.875,1,5,1,74,59,12,0,7
31,28,17,20,29,26,17,29,24.625,27,34,25,21,23,35,33,17,26.875,1,5,1,74,59,12,0,7
27,24,27,21,31,24,34,17,25.625,30,27,34,25,21,23,35,33,28.5,1,5,1,74,59,10,0,7
17,25,24,25,19,24,32,27,24.125,31,30,27,34,25,21,23,35,28.25,1,5,1,74,59,10,0,7
16,23,16,27,27,34,26,23,24,25,31,30,27,34,25,21,23,27,1,5,1,74,52,13,0,7
39,36,32,20,33,32,37,31,32.5,33,25,31,30,27,34,25,21,28.25,1,5,1,74,52,13,0,7
28,34,29,37,35,33,32,51,34.875,25,33,25,31,30,27,34,25,28.75,1,5,0,73,53,12,0,7
36,30,42,37,27,32,37,34,34.375,39,25,33,25,31,30,27,34,30.5,1,5,0,73,53,12,0,7
33,44,36,36,34,26,41,42,36.5,30,39,25,33,25,31,30,27,30,1,5,0,71,66,12,0,7
35,37,40,36,24,19,30,37,32.25,36,30,39,25,33,25,31,30,31.125,1,5,0,71,66,12,0,7
38,38,33,36,19,20,27,35,30.75,30,36,30,39,25,33,25,31,31.125,1,5,0,70,68,16,0,7
34,28,34,43,18,30,24,24,29.375,30,30,36,30,39,25,33,25,31,1,5,0,70,68,16,0,7
41,26,36,42,22,20,27,36,31.25,27,30,30,36,30,39,25,33,31.25,1,5,0,69,70,12,0,9
45,39,32,34,29,31,27,37,34.25,23,27,30,30,36,30,39,25,30,1,5,0,69,70,12,0,9
32,39,32,35,29,19,29,45,32.5,28,23,27,30,30,36,30,39,30.375,1,5,0,68,73,12,0,3
43,25,33,33,19,33,28,54,33.5,23,28,23,27,30,30,36,30,28.375,1,5,0,68,73,12,0,3
50,45,34,22,20,34,30,38,34.125,40,23,28,23,27,30,30,36,29.625,1,5,0,68,73,9,0,9
32,28,17,18,20,24,32,42,26.625,45,40,23,28,23,27,30,30,30.75,1,5,1,68,73,9,0,9
24,32,14,12,19,29,28,43,25.125,48,45,40,23,28,23,27,30,33,0,6,1,65,78,8,0.04,36
14,12,12,13,9,21,35,20,17,38,48,45,40,23,28,23,27,34,0,6,1,65,78,8,0.04,36
17,15,10,11,10,17,24,22,15.75,29,38,48,45,40,23,28,23,34.25,0,6,1,64,84,13,0.06,7
13,7,7,7,6,19,18,18,11.875,28,29,38,48,45,40,23,28,34.875,0,6,1,64,84,13,0.06,7
5,7,4,7,3,12,26,11,9.375,29,28,29,38,48,45,40,23,35,0,6,1,64,84,13,0,9
8,4,5,4,4,19,16,9,8.625,25,29,28,29,38,48,45,40,35.25,0,6,1,64,84,13,0,9
10,8,5,8,3,18,11,8,8.875,15,25,29,28,29,38,48,45,32.125,0,6,1,65,78,12,0,9
5,2,2,2,4,9,7,5,4.5,16,15,25,29,28,29,38,48,28.5,0,6,1,65,78,12,0,9
3,2,3,5,4,10,7,4,4.75,13,16,15,25,29,28,29,38,24.125,0,6,1,65,73,9,0,9
3,1,3,2,1,5,6,4,3.125,8,13,16,15,25,29,28,29,20.375,0,6,1,65,73,9,0,9
6,2,3,0,1,5,6,1,3,7,8,13,16,15,25,29,28,17.625,0,6,1,65,68,10,0,9
3,4,4,0,4,5,5,3,3.5,5,7,8,13,16,15,25,29,14.75,0,6,1,66,63,10,0,9
4,4,1,6,4,2,9,9,4.875,6,5,7,8,13,16,15,25,11.875,0,6,2,66,56,14,0,9
11,3,3,4,4,6,6,3,5,6,6,5,7,8,13,16,15,9.5,0,6,2,66,54,10,0,9
11,8,10,9,7,5,10,9,8.625,2,6,6,5,7,8,13,16,7.875,0,6,2,66,54,12,0,9
41,33,26,17,8,5,9,14,19.125,6,2,6,6,5,7,8,13,6.625,0,6,2,66,54,12,0,9
48,25,16,24,18,13,9,17,21.25,11,6,2,6,6,5,7,8,6.375,0,6,2,65,63,15,0,9
17,16,22,16,18,10,13,5,14.625,9,11,6,2,6,6,5,7,6.5,0,6,2,65,63,15,0,9
18,12,14,14,9,10,8,12,12.125,12,9,11,6,2,6,6,5,7.125,0,6,2,64,70,16,0,9
27,12,10,10,9,26,18,7,14.875,18,12,9,11,6,2,6,6,8.75,0,6,2,64,70,16,0,9
11,13,8,14,17,23,12,12,13.75,14,18,12,9,11,6,2,6,9.75,0,6,2,65,73,13,0,9
9,10,12,10,16,21,12,12,12.75,19,14,18,12,9,11,6,2,11.375,0,6,2,65,78,16,0,9
11,11,9,9,15,16,25,17,14.125,24,19,14,18,12,9,11,6,14.125,0,6,2,64,80,17,0,23
17,13,23,10,13,21,31,15,17.875,28,24,19,14,18,12,9,11,16.875,0,6,2,64,80,17,0,23
33,20,22,18,17,26,23,22,22.625,26,28,24,19,14,18,12,9,18.75,0,6,1,64,80,16,0,23
35,18,15,18,18,23,29,21,22.125,20,26,28,24,19,14,18,12,20.125,0,6,1,63,84,16,0,23
23,17,19,14,18,22,20,25,19.75,22,20,26,28,24,19,14,18,21.375,0,6,1,63,84,14,0,9
21,16,20,18,23,52,30,24,25.5,22,22,20,26,28,24,19,14,21.875,0,6,1,63,84,14,0,9
25,25,24,23,26,25,32,28,26,24,22,22,20,26,28,24,19,23.125,0,6,1,64,84,12,0,9
34,28,29,21,23,23,25,24,25.875,29,24,22,22,20,26,28,24,24.375,0,6,1,64,84,12,0,9
27,25,19,28,25,17,30,29,25,25,29,24,22,22,20,26,28,24.5,0,6,1,64,84,13,0,9
30,31,28,17,20,29,26,17,24.75,10,25,29,24,22,22,20,26,22.25,0,6,1,64,84,13,0,9
31,27,24,27,21,31,24,34,27.375,27,10,25,29,24,22,22,20,22.375,0,6,1,65,81,13,0,9
25,17,25,24,25,19,24,32,23.875,17,27,10,25,29,24,22,22,22,0,6,1,65,84,12,0,9
33,16,23,16,27,27,34,26,25.25,28,17,27,10,25,29,24,22,22.75,0,6,1,66,81,9,0,9
25,39,36,32,20,33,32,37,31.75,24,28,17,27,10,25,29,24,23,0,6,1,66,81,9,0,9
39,28,34,29,37,35,33,32,33.375,26,24,28,17,27,10,25,29,23.25,0,6,0,66,81,8,0,9
30,36,30,42,37,27,32,37,33.875,30,26,24,28,17,27,10,25,23.375,0,6,0,66,81,8,0,9
36,33,44,36,36,34,26,41,35.75,25,30,26,24,28,17,27,10,23.375,0,6,0,65,84,7,0,9
30,35,37,40,36,24,19,30,31.375,24,25,30,26,24,28,17,27,25.125,0,6,0,65,84,7,0,9
30,38,38,33,36,19,20,27,30.125,23,24,25,30,26,24,28,17,24.625,0,6,0,65,87,6,0,9
27,34,28,34,43,18,30,24,29.75,16,23,24,25,30,26,24,28,24.5,0,6,0,65,87,6,0,9
23,41,26,36,42,22,20,27,29.625,30,16,23,24,25,30,26,24,24.75,0,6,0,65,87,7,0,9
28,45,39,32,34,29,31,27,33.125,22,30,16,23,24,25,30,26,24.5,0,6,0,65,87,7,0,9
23,32,39,32,35,29,19,29,29.75,24,22,30,16,23,24,25,30,24.25,0,6,0,65,87,6,0,9
40,43,25,33,33,19,33,28,31.75,24,24,22,30,16,23,24,25,23.5,0,6,0,65,87,6,0,9
45,50,45,34,22,20,34,30,35,27,24,24,22,30,16,23,24,23.75,0,6,0,65,87,6,0,9
48,32,28,17,18,20,24,32,27.375,31,27,24,24,22,30,16,23,24.625,0,6,1,65,87,6,0,9
38,24,32,14,12,19,29,28,24.5,23,31,27,24,24,22,30,16,24.625,0,7,1,65,87,6,0,9
29,14,12,12,13,9,21,35,18.125,23,23,31,27,24,24,22,30,25.5,0,7,1,65,87,6,0,9
28,17,15,10,11,10,17,24,16.5,26,23,23,31,27,24,24,22,25,0,7,1,66,87,3,0,9
29,13,7,7,7,6,19,18,13.25,27,26,23,23,31,27,24,24,25.625,0,7,1,66,87,3,0,9
25,5,7,4,7,3,12,26,11.125,19,27,26,23,23,31,27,24,25,0,7,1,66,87,5,0,9
15,8,4,5,4,4,19,16,9.375,27,19,27,26,23,23,31,27,25.375,0,7,1,66,87,5,0,9
16,10,8,5,8,3,18,11,9.875,21,27,19,27,26,23,23,31,24.625,0,7,1,66,87,6,0,9
13,5,2,2,2,4,9,7,5.5,14,21,27,19,27,26,23,23,22.5,0,7,1,66,87,6,0,9
8,3,2,3,5,4,10,7,5.25,17,14,21,27,19,27,26,23,21.75,0,7,1,67,84,3,0,9
7,3,1,3,2,1,5,6,3.5,15,17,14,21,27,19,27,26,20.75,0,7,1,67,84,3,0,9
5,6,2,3,0,1,5,6,3.5,11,15,17,14,21,27,19,27,18.875,0,7,1,68,81,5,0,9
6,3,4,4,0,4,5,5,3.875,10,11,15,17,14,21,27,19,16.75,0,7,1,67,84,6,0,9
6,4,4,1,6,4,2,9,4.5,5,10,11,15,17,14,21,27,15,0,7,2,68,84,6,0,9
2,11,3,3,4,4,6,6,4.875,7,5,10,11,15,17,14,21,12.5,0,7,2,68,84,6,0,9
6,11,8,10,9,7,5,10,8.25,6,7,5,10,11,15,17,14,10.625,0,7,2,68,87,9,0,9
11,41,33,26,17,8,5,9,18.75,4,6,7,5,10,11,15,17,9.375,0,7,2,67,90,8,0,2
9,48,25,16,24,18,13,9,20.25,2,4,6,7,5,10,11,15,7.5,0,7,2,68,90,5,0,9
12,17,16,22,16,18,10,13,15.5,2,2,4,6,7,5,10,11,5.875,0,7,2,69,87,5,0,9
18,18,12,14,14,9,10,8,12.875,6,2,2,4,6,7,5,10,5.25,0,7,2,70,84,8,0,6
14,27,12,10,10,9,26,18,15.75,7,6,2,2,4,6,7,5,4.875,0,7,2,70,84,8,0,6
19,11,13,8,14,17,23,12,14.625,22,7,6,2,2,4,6,7,7,0,7,2,74,73,8,0,9
24,9,10,12,10,16,21,12,14.25,18,22,7,6,2,2,4,6,8.375,0,7,2,74,73,8,0,9
28,11,11,9,9,15,16,25,15.5,18,18,22,7,6,2,2,4,9.875,0,7,2,77,66,6,0,7
26,17,13,23,10,13,21,31,19.25,19,18,18,22,7,6,2,2,11.75,0,7,2,77,66,6,0,7
20,33,20,22,18,17,26,23,22.375,19,19,18,18,22,7,6,2,13.875,0,7,1,80,60,8,0,7
22,35,18,15,18,18,23,29,22.25,26,19,19,18,18,22,7,6,16.875,0,7,1,80,60,8,0,7
22,23,17,19,14,18,22,20,19.375,21,26,19,19,18,18,22,7,18.75,0,7,1,83,54,10,0,7
24,21,16,20,18,23,52,30,25.5,15,21,26,19,19,18,18,22,19.75,0,7,1,83,60,14,0,7
29,25,25,24,23,26,25,32,26.125,20,15,21,26,19,19,18,18,19.5,0,7,1,79,66,15,0,7
25,34,28,29,21,23,23,25,26,27,20,15,21,26,19,19,18,20.625,0,7,1,79,66,15,0,7
10,27,25,19,28,25,17,30,22.625,18,27,20,15,21,26,19,19,20.625,0,7,1,80,67,16,0,7
27,30,31,28,17,20,29,26,26,26,18,27,20,15,21,26,19,21.5,0,7,1,80,67,16,0,7
17,31,27,24,27,21,31,24,25.25,29,26,18,27,20,15,21,26,22.75,0,7,1,80,67,14,0,7
28,25,17,25,24,25,19,24,23.375,23,29,26,18,27,20,15,21,22.375,0,7,1,80,67,14,0,7
24,33,16,23,16,27,27,34,25,29,23,29,26,18,27,20,15,23.375,0,7,1,78,68,10,0,7
26,25,39,36,32,20,33,32,30.375,21,29,23,29,26,18,27,20,24.125,0,7,1,78,68,10,0,7
30,39,28,34,29,37,35,33,33.125,24,21,29,23,29,26,18,27,24.625,0,7,0,80,64,8,0,4
25,30,36,30,42,37,27,32,32.375,25,24,21,29,23,29,26,18,24.375,0,7,0,80,64,8,0,4
24,36,33,44,36,36,34,26,33.625,24,25,24,21,29,23,29,26,25.125,0,7,0,84,56,7,0,7
23,30,35,37,40,36,24,19,30.5,23,24,25,24,21,29,23,29,24.75,0,7,0,84,56,7,0,7
16,30,38,38,33,36,19,20,28.75,33,23,24,25,24,21,29,23,25.25,0,7,0,87,41,9,0,7
30,27,34,28,34,43,18,30,30.5,20,33,23,24,25,24,21,29,24.875,0,7,0,87,41,9,0,7
22,23,41,26,36,42,22,20,29,30,20,33,23,24,25,24,21,25,0,7,0,87,44,12,0,7
24,28,45,39,32,34,29,31,32.75,31,30,20,33,23,24,25,24,26.25,0,7,0,78,60,17,0,47
24,23,32,39,32,35,29,19,29.125,26,31,30,20,33,23,24,25,26.5,0,7,0,74,76,12,0,2
27,40,43,25,33,33,19,33,31.625,25,26,31,30,20,33,23,24,26.5,0,7,0,74,76,12,0,2
31,45,50,45,34,22,20,34,35.125,16,25,26,31,30,20,33,23,25.5,0,7,0,75,66,3,0.01,7
23,48,32,28,17,18,20,24,26.25,29,16,25,26,31,30,20,33,26.25,0,7,1,75,66,3,0.01,7
23,38,24,32,14,12,19,29,23.875,18,29,16,25,26,31,30,20,24.375,1,1,1,73,73,8,0,4
26,29,14,12,12,13,9,21,17,15,18,29,16,25,26,31,30,23.75,1,1,1,73,73,8,0,4
27,28,17,15,10,11,10,17,16.875,18,15,18,29,16,25,26,31,22.25,1,1,1,73,73,8,0,3
19,29,13,7,7,7,6,19,13.375,9,18,15,18,29,16,25,26,19.5,1,1,1,73,73,8,0,3
27,25,5,7,4,7,3,12,11.25,12,9,18,15,18,29,16,25,17.75,1,1,1,73,71,13,0,3
21,15,8,4,5,4,4,19,10,7,12,9,18,15,18,29,16,15.5,1,1,1,73,71,13,0,3
14,16,10,8,5,8,3,18,10.25,4,7,12,9,18,15,18,29,14,1,1,1,71,75,15,0,3
17,13,5,2,2,2,4,9,6.75,6,4,7,12,9,18,15,18,11.125,1,1,1,71,75,12,0,7
15,8,3,2,3,5,4,10,6.25,1,6,4,7,12,9,18,15,9,1,1,1,69,75,17,0,9
11,7,3,1,3,2,1,5,4.125,3,1,6,4,7,12,9,18,7.5,1,1,1,69,73,8,0,7
10,5,6,2,3,0,1,5,4,1,3,1,6,4,7,12,9,5.375,1,1,1,69,73,9,0,7
5,6,3,4,4,0,4,5,3.875,3,1,3,1,6,4,7,12,4.625,1,1,1,69,73,9,0,7
7,6,4,4,1,6,4,2,4.25,3,3,1,3,1,6,4,7,3.5,1,1,2,69,73,10,0,7
6,2,11,3,3,4,4,6,4.875,5,3,3,1,3,1,6,4,3.25,1,1,2,69,73,10,0,7
4,6,11,8,10,9,7,5,7.5,5,5,3,3,1,3,1,6,3.375,1,1,2,69,73,13,0,3
2,11,41,33,26,17,8,5,17.875,5,5,5,3,3,1,3,1,3.25,1,1,2,69,73,13,0,3
2,9,48,25,16,24,18,13,19.375,23,5,5,5,3,3,1,3,6,1,1,2,71,66,13,0,3
6,12,17,16,22,16,18,10,14.625,25,23,5,5,5,3,3,1,8.75,1,1,2,71,66,13,0,3
7,18,18,12,14,14,9,10,12.75,12,25,23,5,5,5,3,3,10.125,1,1,2,73,57,18,0,3
22,14,27,12,10,10,9,26,16.25,13,12,25,23,5,5,5,3,11.375,1,1,2,73,57,18,0,3
18,19,11,13,8,14,17,23,15.375,7,13,12,25,23,5,5,5,11.875,1,1,2,75,55,17,0,4
18,24,9,10,12,10,16,21,15,9,7,13,12,25,23,5,5,12.375,1,1,2,75,55,17,0,4
